participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
NJL7V,goc,29,alpha,0.04020732368923419,11.370268062492405,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,30,alpha,0.10501866886313493,10.883805960065501,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,31,alpha,0.15076216734449233,10.647308834895188,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,32,alpha,-0.04080276616090828,10.991038313369588,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,33,alpha,-0.18754031804119187,11.752945328291862,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,34,alpha,-0.11317179339606476,12.28465359666463,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,35,alpha,-0.11019226591173847,12.126967143639924,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,36,alpha,-0.6616422996745648,11.609123289117912,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,37,alpha,-1.7233767760888572,11.365121445968441,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,38,alpha,-2.6385136534671982,11.720218727886548,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,39,alpha,-2.8734233576311183,12.418398212999268,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,40,alpha,-2.6503000729824606,12.848530566938921,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,41,alpha,-2.6162672603925703,12.752177034625472,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,42,alpha,-2.6578598154384014,12.343587605544979,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,43,alpha,-1.882346404929791,11.871638119876259,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,44,alpha,-0.0016640454430554286,11.50528407838114,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,45,alpha,2.1993022939266407,11.322280725873034,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,46,alpha,3.4808572068564736,11.32189621372074,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,47,alpha,3.4080987162455543,11.459885143775754,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,48,alpha,2.699223041083771,11.553864284442632,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,49,alpha,2.357035243044818,11.378269070877025,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,50,alpha,2.762776392234059,11.009212342913685,2.546875,6.671875,4.731249999999999,LN,HP,LNP
NJL7V,goc,51,alpha,3.56271866050049,10.798797325248774,2.546875,6.671875,4.731249999999999,LN,HP,LNP
