participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating,negativity_type,positivity_type,net_predisposition_type
SWLFB,bbs,35,delta,1.8498581991494962,1.6367193930840647,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,36,delta,1.8186727062256751,1.8260902607550191,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,37,delta,2.5129528426702996,2.111891417200034,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,38,delta,3.3744279025158823,2.398942657346319,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,39,delta,3.672154899640094,2.5698025302369465,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,40,delta,3.3262791629329365,2.61640594360526,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,41,delta,2.792147771470221,2.622017639800819,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,42,delta,2.5429182887557165,2.6765513036864843,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,43,delta,2.5795371237286586,2.7398860215011043,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,44,delta,2.461372392798657,2.735158701302284,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,45,delta,1.9570677662456326,2.658655719472953,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,46,delta,1.319206415082896,2.5726263083228162,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,47,delta,1.0535005929847312,2.62054388916951,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,48,delta,1.4822514192802938,3.1197057404374515,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,49,delta,2.348400236384331,4.300891993744596,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,50,delta,3.0456989129239367,5.782252486938148,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,51,delta,3.1516795428632403,6.765966345990117,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,52,delta,2.684613604789556,6.61556841214814,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,53,delta,1.9465769882846495,5.475994727998799,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,54,delta,1.4478085220439025,4.488219811823592,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,55,delta,1.5308743470503856,4.654815499687999,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,56,delta,1.9108481498749783,5.581501005028734,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,57,delta,2.1225292591907046,6.077540352932166,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,58,delta,1.9043061204008294,5.492915980022358,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,59,delta,0.4373630542365048,1.3599802046997165,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,0,theta,0.5712560478728861,8.739401345522545,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,1,theta,0.9302967830969155,8.453346260978694,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,2,theta,1.871835501117788,8.284858553993178,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,3,theta,2.6981586775044324,8.271256014019656,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,4,theta,2.6087795857947897,8.347985381007156,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,5,theta,1.4738155040024274,8.43685355384634,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,6,theta,-0.1286489040613823,8.497584262435137,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,7,theta,-1.2841613161666832,8.57407608588909,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,8,theta,-1.550759674906999,8.792011201733335,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,9,theta,-1.375021399619035,9.243920710308995,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,10,theta,-1.279206889899955,9.81364938215255,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,11,theta,-1.4848770760592966,10.307346603796407,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,12,theta,-2.0309618147348036,10.599894972511066,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,13,theta,-2.729227559202105,10.727329903613512,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,14,theta,-3.2955903628830097,10.838536162964026,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,15,theta,-3.539669238115769,11.006652028483511,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,16,theta,-3.465646827188399,11.191703211693934,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,17,theta,-3.271320189171494,11.385110332504324,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,18,theta,-3.1642901612646686,11.609398360960412,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,19,theta,-3.2029336889896047,11.90345406406916,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,20,theta,-3.300053105090287,12.22445299862085,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,21,theta,-3.2873100443146583,12.317501250657529,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,22,theta,-3.0439373457952037,11.975503082793214,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,23,theta,-2.583318652343369,11.388562324043296,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,24,theta,-1.8705979711167284,11.00361371198634,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,25,theta,-0.9599400980737531,11.039548339522504,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,26,theta,-0.1575366150405113,11.19060338622714,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,27,theta,0.12663751439237636,10.917040218550461,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,28,theta,-0.0009729947811365491,10.146145994073718,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,29,theta,0.12457340232995584,9.432756977511097,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,30,theta,0.863700391510049,9.321327660110464,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,31,theta,1.9016523944978623,9.737437710363585,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,32,theta,2.560932842174042,9.980323430384598,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,33,theta,2.5151787574581945,9.463202981525306,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,34,theta,2.2127318241430505,8.426120362809613,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,35,theta,2.429493467425453,7.587083346059419,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,36,theta,3.353186604621545,7.382372809551503,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,37,theta,4.20907009401952,7.6758294431840035,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,38,theta,4.154513307740885,7.986910998500797,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,39,theta,3.346662525248412,7.981482542118558,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,40,theta,2.523097422515444,7.744064356141937,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,41,theta,2.2519830043132796,7.54816676049335,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,42,theta,2.452311401118882,7.6737675437270365,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,43,theta,2.5111191871511434,8.208948352233463,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,44,theta,2.099668908143034,8.810027387329724,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,45,theta,1.470707989358738,9.073284570285097,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,46,theta,1.1683827468298347,8.973979576989295,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,47,theta,1.3571803376417808,8.845002851000672,5.396875,5.6125,5.3125,HN,HP,HNP
SWLFB,bbs,48,theta,1.6411097242895707,9.078055009913609,5.396875,5.6125,5.3125,HN,HP,HNP
